roi,method,band,contrast,n,dz,p,stars,mean_delta
SPG,IRASA,delta,WS->ESS1,61,0.024927700462710884,0.8462921551955236,ns,0.011741178977642722
SPG,IRASA,delta,WS->LSS1,61,1.1401117784696244,1.4291686155294903e-12,***,0.48404586554193685
SPG,IRASA,theta,WS->TS,61,0.10020854833509933,0.43690859601105586,ns,0.029950946827627896
SPG,IRASA,theta,TS->ESS1,61,0.07518557811720189,0.5592605560576976,ns,0.02257783093993538
SPG,IRASA,theta,ESS1->LSS1,61,0.8372046177726921,1.5222625628378942e-08,***,0.3262183520311778
SPG,IRASA,theta,WS->ESS1,61,0.1309408685307844,0.31056452756089326,ns,0.05252877776756328
SPG,IRASA,theta,WS->LSS1,61,0.8668996821458058,6.148280120094619e-09,***,0.3787471297987413
SPG,IRASA,alpha1,WS->TS,61,-0.9629992081984156,3.220400377813279e-10,***,-0.318286713821651
SPG,IRASA,alpha1,TS->ESS1,61,-1.3105679827565284,8.778330559044979e-15,***,-0.5812393819272248
SPG,IRASA,alpha1,ESS1->LSS1,61,0.1431990769981839,0.26784535349205846,ns,0.04415650407815756
SPG,IRASA,alpha1,WS->ESS1,61,-1.9561984900852305,2.3898575295644863e-22,***,-0.8995260957488757
SPG,IRASA,alpha1,WS->LSS1,61,-1.7764380263615884,2.2106841297863948e-20,***,-0.8553695916707182
SPG,IRASA,alpha2,WS->TS,61,-0.6943102228136115,1.1034296005797978e-06,***,-0.2454593119063526
SPG,IRASA,alpha2,TS->ESS1,61,-1.1439002692955684,1.274145388030036e-12,***,-0.4829183787017772
SPG,IRASA,alpha2,ESS1->LSS1,61,0.2135071876957306,0.10061792158166433,ns,0.05535573681748876
SPG,IRASA,alpha2,WS->ESS1,61,-1.447744977361343,1.664600417730577e-16,***,-0.72837769060813
SPG,IRASA,alpha2,WS->LSS1,61,-1.3474342552315501,2.9856339048009846e-15,***,-0.6730219537906409
SPG,IRASA,beta1,WS->TS,61,-0.7501029190475609,2.1145992425676552e-07,***,-0.1648337117774331
SPG,IRASA,beta1,TS->ESS1,61,-0.25632373838328604,0.049816764840504874,*,-0.044676581893441085
SPG,IRASA,beta1,ESS1->LSS1,61,0.2718068569572755,0.03789890225261614,*,0.05622093680325888
SPG,IRASA,beta1,WS->ESS1,61,-0.8227143974474034,2.365963920023763e-08,***,-0.20951029367087418
SPG,IRASA,beta1,WS->LSS1,61,-0.5531200987804096,5.953157514996415e-05,***,-0.15328935686761527
SPG,IRASA,beta2,WS->TS,61,-0.4834759571465018,0.00036794090474167175,***,-0.11375636260192287
SPG,IRASA,beta2,TS->ESS1,61,-1.0480474987101291,2.3659462117822025e-11,***,-0.22093696071354715
SPG,IRASA,beta2,ESS1->LSS1,61,-0.18278644955788453,0.15858899751741518,ns,-0.039265786116795445
SPG,IRASA,beta2,WS->ESS1,61,-1.2597255180787004,3.9408127486427294e-14,***,-0.3346933233154701
SPG,IRASA,beta2,WS->LSS1,61,-1.4619091744746886,1.11384653695715e-16,***,-0.3739591094322655
SPG,IRASA,beta3,WS->TS,61,-0.13817365667891193,0.2848308508547749,ns,-0.029391338558358272
SPG,IRASA,beta3,TS->ESS1,61,-0.4503651716549072,0.0008371191726214137,***,-0.07809578957846064
SPG,IRASA,beta3,ESS1->LSS1,61,-0.6129048685264561,1.1458415402625242e-05,***,-0.12528559276474846
SPG,IRASA,beta3,WS->ESS1,61,-0.519072812009125,0.0001471631566111982,***,-0.10748712813681895
SPG,IRASA,beta3,WS->LSS1,61,-1.0195273153820672,5.6721820848101105e-11,***,-0.23277272090156742
SPG,Hilbert,delta,WS->TS,61,-0.3703701477586634,0.005315077401875765,**,-0.09352086795160522
SPG,Hilbert,delta,TS->ESS1,61,0.7197265222282258,5.219550873194299e-07,***,0.13150477403589517
SPG,Hilbert,delta,ESS1->LSS1,61,1.5768429198522778,4.5218023793017135e-18,***,0.405523411754709
SPG,Hilbert,delta,WS->ESS1,61,0.13636558022053488,0.291120981912296,ns,0.03798390608428995
SPG,Hilbert,delta,WS->LSS1,61,1.4181088513806104,3.876692634904637e-16,***,0.4435073178389989
SPG,Hilbert,theta,WS->TS,61,0.15100830114624883,0.2428894718059247,ns,0.020497641417955934
SPG,Hilbert,theta,TS->ESS1,61,0.5126176374224115,0.0001741782973424941,***,0.09189425972102726
SPG,Hilbert,theta,ESS1->LSS1,61,1.4844796196707835,5.89016334808749e-17,***,0.31628807011878945
SPG,Hilbert,theta,WS->ESS1,61,0.44299780229472047,0.0010008565885023244,**,0.11239190113898319
SPG,Hilbert,theta,WS->LSS1,61,1.4839119181792282,5.985034266660238e-17,***,0.4286799712577727
SPG,Hilbert,alpha1,WS->TS,61,-1.2633265353079326,3.5413292082765006e-14,***,-0.2337071346922961
SPG,Hilbert,alpha1,TS->ESS1,61,-1.5590093967818046,7.384904804342577e-18,***,-0.5523521202187532
SPG,Hilbert,alpha1,ESS1->LSS1,61,0.2036934367977661,0.11688845716580805,ns,0.03736679183883847
SPG,Hilbert,alpha1,WS->ESS1,61,-2.164555201341323,1.7007578119314195e-24,***,-0.7860592549110494
SPG,Hilbert,alpha1,WS->LSS1,61,-2.017885852737175,5.347604717741531e-23,***,-0.7486924630722109
SPG,Hilbert,alpha2,WS->TS,61,-0.6664969360503596,2.481035642416345e-06,***,-0.16520710986064313
SPG,Hilbert,alpha2,TS->ESS1,61,-1.484995452647218,5.805277234609304e-17,***,-0.4236567727165079
SPG,Hilbert,alpha2,ESS1->LSS1,61,0.172640503486584,0.1826089855654417,ns,0.02270161484932813
SPG,Hilbert,alpha2,WS->ESS1,61,-1.80611604896072,1.0291408133951628e-20,***,-0.588863882577151
SPG,Hilbert,alpha2,WS->LSS1,61,-1.6668566165718572,3.9485579319967465e-19,***,-0.566162267727823
SPG,Hilbert,beta1,WS->TS,61,-0.794807483923996,5.513796037288802e-08,***,-0.09674677963623739
SPG,Hilbert,beta1,TS->ESS1,61,-0.6048960950428106,1.4344511627038042e-05,***,-0.0693236620061096
SPG,Hilbert,beta1,ESS1->LSS1,61,0.4618411355570808,0.000631781254429036,***,0.07205923579762759
SPG,Hilbert,beta1,WS->ESS1,61,-1.046422609368986,2.4866791488511052e-11,***,-0.16607044164234702
SPG,Hilbert,beta1,WS->LSS1,61,-0.5195453514099861,0.00014535293304637374,***,-0.0940112058447194
SPG,Hilbert,beta2,WS->TS,61,-0.9942498001232175,1.232607594677018e-10,***,-0.15987383983203624
SPG,Hilbert,beta2,TS->ESS1,61,-1.1797102511085231,4.3179993166864013e-13,***,-0.1738413535463121
SPG,Hilbert,beta2,ESS1->LSS1,61,-0.28822130257756234,0.028056112938569893,*,-0.047376988432524615
SPG,Hilbert,beta2,WS->ESS1,61,-1.538256762302079,1.3109643872504378e-17,***,-0.33371519337834826
SPG,Hilbert,beta2,WS->LSS1,61,-1.8469664561115995,3.6330361409949226e-21,***,-0.381092181810873
SPG,Hilbert,beta3,WS->TS,61,-0.19461572370641253,0.13376418339397342,ns,-0.02776330484577949
SPG,Hilbert,beta3,TS->ESS1,61,-0.5053850658372876,0.0002101243255965868,***,-0.06341606901887108
SPG,Hilbert,beta3,ESS1->LSS1,61,-0.7090141408118721,7.162166940294158e-07,***,-0.11171944632567346
SPG,Hilbert,beta3,WS->ESS1,61,-0.5582194999882065,5.1869891598456904e-05,***,-0.09117937386465055
SPG,Hilbert,beta3,WS->LSS1,61,-1.3172014903265679,7.225156264073737e-15,***,-0.20289882019032396
L_STG,Residual,delta,WS->TS,61,0.10007076903020343,0.4375361041162706,ns,0.015872701727719808
L_STG,Residual,delta,TS->ESS1,61,1.0400819293394752,3.019891576261412e-11,***,0.13486060684563425
L_STG,Residual,delta,ESS1->LSS1,61,0.70189166072623,8.832853135604272e-07,***,0.13317926687793954
L_STG,Residual,delta,WS->ESS1,61,0.8048282707813887,4.0713848230269805e-08,***,0.15073330857335407
L_STG,Residual,delta,WS->LSS1,61,1.1917619641223691,3.004211771635282e-13,***,0.28391257545129367
L_STG,Residual,theta,WS->TS,61,0.35738890020866154,0.007030254163078018,**,0.06476185441843063
L_STG,Residual,theta,TS->ESS1,61,0.461590432999678,0.0006357030268142358,***,0.08857235738087313
L_STG,Residual,theta,ESS1->LSS1,61,0.40628598758173495,0.0023781443522843094,**,0.07260858593768316
L_STG,Residual,theta,WS->ESS1,61,0.6735242093616,2.0236625976037498e-06,***,0.15333421179930382
L_STG,Residual,theta,WS->LSS1,61,0.9942327623390141,1.233252921423118e-10,***,0.22594279773698694
L_STG,Residual,alpha1,WS->TS,61,-0.6453949748084381,4.555773722140933e-06,***,-0.1635821410086553
L_STG,Residual,alpha1,TS->ESS1,61,-1.9414901695069908,3.429471864142764e-22,***,-0.6114950815955345
L_STG,Residual,alpha1,ESS1->LSS1,61,-0.6893909739846253,1.2743606852504346e-06,***,-0.13805171625654067
L_STG,Residual,alpha1,WS->ESS1,61,-2.406476368583679,7.976465490878299e-27,***,-0.7750772226041898
L_STG,Residual,alpha1,WS->LSS1,61,-2.591829033229047,1.6889797587910548e-28,***,-0.9131289388607303
L_STG,Residual,alpha2,WS->TS,61,-0.28008260945365643,0.032612289090060906,*,-0.07422168805024007
L_STG,Residual,alpha2,TS->ESS1,61,-1.744305306260481,5.098019262324128e-20,***,-0.5726002853217879
L_STG,Residual,alpha2,ESS1->LSS1,61,-0.6204134529667596,9.272983947125974e-06,***,-0.1421060715801061
L_STG,Residual,alpha2,WS->ESS1,61,-1.7803782547785407,1.9965045199491778e-20,***,-0.6468219733720278
L_STG,Residual,alpha2,WS->LSS1,61,-2.0065650164153888,7.02371440410511e-23,***,-0.788928044952134
L_STG,Residual,beta1,WS->TS,61,-0.41072488836762777,0.0021467094869322702,**,-0.07295334488782164
L_STG,Residual,beta1,TS->ESS1,61,-0.27362787907029545,0.03667542257760183,*,-0.03197082044039529
L_STG,Residual,beta1,ESS1->LSS1,61,0.7161141248020735,5.808055957096713e-07,***,0.13377859502200587
L_STG,Residual,beta1,WS->ESS1,61,-0.5213220451082073,0.00013873706841380733,***,-0.10492416532821693
L_STG,Residual,beta1,WS->LSS1,61,0.11393700323559941,0.37708644240350186,ns,0.028854429693788937
L_STG,Residual,beta2,WS->TS,61,-0.7486607078984673,2.2077209832600863e-07,***,-0.09766956822826332
L_STG,Residual,beta2,TS->ESS1,61,-0.9155017357741934,1.3859392970216808e-09,***,-0.12988420896114333
L_STG,Residual,beta2,ESS1->LSS1,61,-0.18139054307128946,0.16174043167751875,ns,-0.018617642672754602
L_STG,Residual,beta2,WS->ESS1,61,-1.3719534506860032,1.4646532123650037e-15,***,-0.22755377718940664
L_STG,Residual,beta2,WS->LSS1,61,-1.4970224320025145,4.140752346943358e-17,***,-0.2461714198621612
L_STG,Residual,beta3,WS->TS,61,0.3148984422254611,0.016815392421078938,*,0.040748128970661254
L_STG,Residual,beta3,TS->ESS1,61,-0.06373230257396303,0.6204690465406215,ns,-0.0073951966031714
L_STG,Residual,beta3,ESS1->LSS1,61,-0.569927640970905,3.772643754172817e-05,***,-0.048652021469838914
L_STG,Residual,beta3,WS->ESS1,61,0.2626839576402277,0.044578201854712445,*,0.03335293236748985
L_STG,Residual,beta3,WS->LSS1,61,-0.09204357766098713,0.4750033003710069,ns,-0.015299089102349063
L_STG,IRASA,delta,WS->TS,61,-0.19706829525468006,0.12902463548484028,ns,-0.08064785207773832
L_STG,IRASA,delta,TS->ESS1,61,0.2761691634588815,0.03502573948704709,*,0.11824144844171403
L_STG,IRASA,delta,ESS1->LSS1,61,0.8375898323985446,1.504499847589963e-08,***,0.41913313870434865
L_STG,IRASA,delta,WS->ESS1,61,0.07814285476056537,0.5439578797179848,ns,0.037593596363975725
L_STG,IRASA,delta,WS->LSS1,61,0.9593734962940713,3.600061969062695e-10,***,0.4567267350683244
L_STG,IRASA,theta,WS->TS,61,0.026073091295573062,0.839325991688564,ns,0.007476067671939099
L_STG,IRASA,theta,TS->ESS1,61,0.31328488467043575,0.017358055289368225,*,0.07438368883691615
L_STG,IRASA,theta,ESS1->LSS1,61,0.7893386307451813,6.504458926742886e-08,***,0.32845608517969227
L_STG,IRASA,theta,WS->ESS1,61,0.24606801542012607,0.059377082252759734,ns,0.08185975650885527
L_STG,IRASA,theta,WS->LSS1,61,0.9594987727787221,3.586225913120558e-10,***,0.4103158416885475
L_STG,IRASA,alpha1,WS->TS,61,-0.9909144302987806,1.3656103246860554e-10,***,-0.26314158693260575
L_STG,IRASA,alpha1,TS->ESS1,61,-1.5240122818067434,1.947615551652586e-17,***,-0.5710895613575331
L_STG,IRASA,alpha1,ESS1->LSS1,61,-0.17088117450365103,0.1870419458495664,ns,-0.05070957609949494
L_STG,IRASA,alpha1,WS->ESS1,61,-1.971567406922262,1.6414404689557783e-22,***,-0.8342311482901387
L_STG,IRASA,alpha1,WS->LSS1,61,-1.884100077716176,1.4257773942054053e-21,***,-0.8849407243896336
L_STG,IRASA,alpha2,WS->TS,61,-0.6233785843778206,8.527321687700408e-06,***,-0.18912953832980114
L_STG,IRASA,alpha2,TS->ESS1,61,-1.433146607269452,2.5224094790816384e-16,***,-0.614681788610736
L_STG,IRASA,alpha2,ESS1->LSS1,61,-0.12820145450547552,0.3207100045335937,ns,-0.036540287107880244
L_STG,IRASA,alpha2,WS->ESS1,61,-1.6621269036888522,4.481175737333088e-19,***,-0.8038113269405369
L_STG,IRASA,alpha2,WS->LSS1,61,-1.6947222836957303,1.8802614990114716e-19,***,-0.8403516140484174
L_STG,IRASA,beta1,WS->TS,61,-0.682043428030727,1.579332183153294e-06,***,-0.19153644772003375
L_STG,IRASA,beta1,TS->ESS1,61,-0.5988540207090343,1.6980930869351368e-05,***,-0.12608278663965705
L_STG,IRASA,beta1,ESS1->LSS1,61,0.6510689845316812,3.871429305727317e-06,***,0.17206561221651007
L_STG,IRASA,beta1,WS->ESS1,61,-0.9068069709076438,1.8099193322587846e-09,***,-0.31761923435969075
L_STG,IRASA,beta1,WS->LSS1,61,-0.3962109319882694,0.002993103787226797,**,-0.14555362214318068
L_STG,IRASA,beta2,WS->TS,61,-1.213124893437985,1.5821703139028346e-13,***,-0.23393250361884493
L_STG,IRASA,beta2,TS->ESS1,61,-1.3392968351334908,3.7851360292064285e-15,***,-0.2829700702352959
L_STG,IRASA,beta2,ESS1->LSS1,61,-0.1280320083459144,0.321344764412579,ns,-0.028370422448724574
L_STG,IRASA,beta2,WS->ESS1,61,-1.8743416646615572,1.821200390059266e-21,***,-0.5169025738541408
L_STG,IRASA,beta2,WS->LSS1,61,-1.8982161244531879,1.0019213528844982e-21,***,-0.5452729963028654
L_STG,IRASA,beta3,WS->TS,61,-0.33514723143196684,0.01119172729925956,*,-0.05941185268853408
L_STG,IRASA,beta3,TS->ESS1,61,-0.9872840184969183,1.5267582494561192e-10,***,-0.1877526522287222
L_STG,IRASA,beta3,ESS1->LSS1,61,-0.44007645565555886,0.0010738464249487045,**,-0.08986435385690354
L_STG,IRASA,beta3,WS->ESS1,61,-1.1341808923368915,1.7108029500592202e-12,***,-0.24716450491725633
L_STG,IRASA,beta3,WS->LSS1,61,-1.2915455122099595,1.536724417962897e-14,***,-0.3370288587741599
L_STG,Hilbert,delta,WS->TS,61,-0.42559724519301684,0.0015163506503655562,**,-0.08595364049108818
L_STG,Hilbert,delta,TS->ESS1,61,0.6436437305068817,4.790027539542596e-06,***,0.10241133777048818
L_STG,Hilbert,delta,ESS1->LSS1,61,1.6800814560146946,2.7745072593074756e-19,***,0.3948573912493378
L_STG,Hilbert,delta,WS->ESS1,61,0.06922985642157543,0.5907144117181552,ns,0.0164576972794
L_STG,Hilbert,delta,WS->LSS1,61,1.3265141633234199,5.4997071466073555e-15,***,0.4113150885287379
L_STG,Hilbert,theta,WS->TS,61,0.22067422177496232,0.08994438771679085,ns,0.031156615182382583
L_STG,Hilbert,theta,TS->ESS1,61,0.6750411012520192,1.936413236207114e-06,***,0.10774630582071154
L_STG,Hilbert,theta,ESS1->LSS1,61,1.4393675279335456,2.112575324658076e-16,***,0.32499328810155365
L_STG,Hilbert,theta,WS->ESS1,61,0.6061133174545205,1.3864027595865727e-05,***,0.13890292100309412
L_STG,Hilbert,theta,WS->LSS1,61,1.5584444144830654,7.500866584269985e-18,***,0.46389620910464774
L_STG,Hilbert,alpha1,WS->TS,61,-1.2631748772635003,3.55730081315885e-14,***,-0.23511272408738987
L_STG,Hilbert,alpha1,TS->ESS1,61,-1.711716633159108,1.1995083496981616e-19,***,-0.5087736253216253
L_STG,Hilbert,alpha1,ESS1->LSS1,61,-0.040087225691019086,0.7552970973048158,ns,-0.007815327219755284
L_STG,Hilbert,alpha1,WS->ESS1,61,-2.3643103992085255,1.9752867115207297e-26,***,-0.743886349409015
L_STG,Hilbert,alpha1,WS->LSS1,61,-2.208085520491808,6.294240615603527e-25,***,-0.7517016766287704
L_STG,Hilbert,alpha2,WS->TS,61,-0.7143105062414091,6.125954391823087e-07,***,-0.17675166612511098
L_STG,Hilbert,alpha2,TS->ESS1,61,-1.6812770095409948,2.6875764136018304e-19,***,-0.560877132240223
L_STG,Hilbert,alpha2,ESS1->LSS1,61,-0.24907206961095824,0.056426995464327945,ns,-0.04954653040837151
L_STG,Hilbert,alpha2,WS->ESS1,61,-1.8491927574704792,3.4338853910336066e-21,***,-0.7376287983653338
L_STG,Hilbert,alpha2,WS->LSS1,61,-2.083450719897879,1.1231030750128327e-23,***,-0.7871753287737057
L_STG,Hilbert,beta1,WS->TS,61,-0.9796164589043148,1.9324086196524897e-10,***,-0.11502964881290581
L_STG,Hilbert,beta1,TS->ESS1,61,-1.0290218359702217,4.238888723027975e-11,***,-0.1248599421217287
L_STG,Hilbert,beta1,ESS1->LSS1,61,0.8074331914511715,3.762356443126958e-08,***,0.14017682441512952
L_STG,Hilbert,beta1,WS->ESS1,61,-1.5367331849864185,1.3675595188091132e-17,***,-0.2398895909346345
L_STG,Hilbert,beta1,WS->LSS1,61,-0.4495223539970669,0.0008544724253960747,***,-0.09971276651950503
L_STG,Hilbert,beta2,WS->TS,61,-1.495678868564248,4.299805683441085e-17,***,-0.20224720330574905
L_STG,Hilbert,beta2,TS->ESS1,61,-1.457534541093419,1.2608002367488372e-16,***,-0.26794612215661173
L_STG,Hilbert,beta2,ESS1->LSS1,61,-0.3267154688568,0.013284651336216004,*,-0.05225744011503809
L_STG,Hilbert,beta2,WS->ESS1,61,-2.0683231860757267,1.6054105712233403e-23,***,-0.47019332546236087
L_STG,Hilbert,beta2,WS->LSS1,61,-2.5394266352464925,4.917838557747457e-28,***,-0.5224507655773989
L_STG,Hilbert,beta3,WS->TS,61,-0.4928802673595801,0.0002897377435699474,***,-0.06578900113616734
L_STG,Hilbert,beta3,TS->ESS1,61,-1.013439384170977,6.837490718612522e-11,***,-0.12325728443619849
L_STG,Hilbert,beta3,ESS1->LSS1,61,-0.621422485829607,9.012336749838753e-06,***,-0.10553080134536691
L_STG,Hilbert,beta3,WS->ESS1,61,-1.2456261290061839,5.993193827792569e-14,***,-0.18904628557236583
L_STG,Hilbert,beta3,WS->LSS1,61,-1.6513295883172843,5.985887146075382e-19,***,-0.29457708691773277
R_STG,Residual,delta,WS->TS,61,0.23015462482396518,0.07727827460806606,ns,0.03459257810633673
R_STG,Residual,delta,TS->ESS1,61,0.9357431077999804,7.442512210307685e-10,***,0.1423106091502219
R_STG,Residual,delta,ESS1->LSS1,61,0.6273790159083243,7.613669513447173e-06,***,0.12076504720970639
R_STG,Residual,delta,WS->ESS1,61,0.8956949721320429,2.545136914032745e-09,***,0.1769031872565586
R_STG,Residual,delta,WS->LSS1,61,1.3445381674090198,3.2485361959589776e-15,***,0.297668234466265
R_STG,Residual,theta,WS->TS,61,0.2950719864722508,0.02466675700290933,*,0.0485371561353589
R_STG,Residual,theta,TS->ESS1,61,0.44820746588616595,0.0008822298511069819,***,0.08141294574422459
R_STG,Residual,theta,ESS1->LSS1,61,0.731471798335834,3.6844268222296715e-07,***,0.11895816649153361
R_STG,Residual,theta,WS->ESS1,61,0.5997038899437532,1.6583338137395312e-05,***,0.1299501018795835
R_STG,Residual,theta,WS->LSS1,61,1.0977128263621894,5.186449900489051e-12,***,0.2489082683711171
R_STG,Residual,alpha1,WS->TS,61,-0.9915239427962282,1.3402754765200797e-10,***,-0.22328326074609742
R_STG,Residual,alpha1,TS->ESS1,61,-2.1656895923789836,1.656989424512301e-24,***,-0.6455018056820697
R_STG,Residual,alpha1,ESS1->LSS1,61,-0.5882420751368108,2.2801051711506707e-05,***,-0.11026668985618596
R_STG,Residual,alpha1,WS->ESS1,61,-2.666968005606948,3.751649138499705e-29,***,-0.8687850664281672
R_STG,Residual,alpha1,WS->LSS1,61,-2.949426225097389,1.7307990791506288e-31,***,-0.979051756284353
R_STG,Residual,alpha2,WS->TS,61,-0.4042048383652411,0.002494534092866734,**,-0.09834786630344147
R_STG,Residual,alpha2,TS->ESS1,61,-1.9074043104836522,7.969988623681144e-22,***,-0.5805727163542245
R_STG,Residual,alpha2,ESS1->LSS1,61,-0.3551218420144007,0.007377578525468792,**,-0.06374873969978734
R_STG,Residual,alpha2,WS->ESS1,61,-2.0007809330816615,8.076493474424802e-23,***,-0.6789205826576659
R_STG,Residual,alpha2,WS->LSS1,61,-2.059631024539138,1.972737337885385e-23,***,-0.7426693223574532
R_STG,Residual,beta1,WS->TS,61,-0.5490319501882968,6.645673988143774e-05,***,-0.08935636142111537
