roi,method,band,contrast,n,dz,p,stars,mean_delta
R_STG,Residual,beta1,TS->ESS1,61,-0.026431493047886015,0.8371488450199828,ns,-0.003019817301323585
R_STG,Residual,beta1,ESS1->LSS1,61,0.5984547519103873,1.7170919338981092e-05,***,0.10542663911440156
R_STG,Residual,beta1,WS->ESS1,61,-0.5081308781913283,0.00019570789326921057,***,-0.09237617872243897
R_STG,Residual,beta1,WS->LSS1,61,0.052682924164335274,0.6821964071817727,ns,0.013050460391962592
R_STG,Residual,beta2,WS->TS,61,-0.7673083711905493,1.2628415380827848e-07,***,-0.10937179478632768
R_STG,Residual,beta2,TS->ESS1,61,-0.7114368060351468,6.668308017307914e-07,***,-0.09421964023231727
R_STG,Residual,beta2,ESS1->LSS1,61,-0.1375170649782265,0.2871040888732964,ns,-0.013992720642251362
R_STG,Residual,beta2,WS->ESS1,61,-1.1576338335912566,8.407896684705961e-13,***,-0.20359143501864493
R_STG,Residual,beta2,WS->LSS1,61,-1.173839618725697,5.153982349979396e-13,***,-0.2175841556608963
R_STG,Residual,beta3,WS->TS,61,0.17892495745150114,0.1674249172634572,ns,0.02255064580702509
R_STG,Residual,beta3,TS->ESS1,61,0.4896217822387776,0.00031482973893035384,***,0.05304873875013762
R_STG,Residual,beta3,ESS1->LSS1,61,-0.6363948002200392,5.891932930149546e-06,***,-0.06176898236123157
R_STG,Residual,beta3,WS->ESS1,61,0.541589204968782,8.11220687110375e-05,***,0.07559938455716272
R_STG,Residual,beta3,WS->LSS1,61,0.08186132840975525,0.5250240445038002,ns,0.01383040219593113
R_STG,IRASA,delta,WS->TS,61,-0.021084073583821816,0.8697557783824471,ns,-0.009292125876327677
R_STG,IRASA,delta,TS->ESS1,61,0.4303361880290102,0.0013553755180811227,**,0.1520393394648938
R_STG,IRASA,delta,ESS1->LSS1,61,0.8837166822781837,3.6742624844562705e-09,***,0.406390749463866
R_STG,IRASA,delta,WS->ESS1,61,0.3272274139360152,0.013148103305957254,*,0.14274721358856615
R_STG,IRASA,delta,WS->LSS1,61,1.2203658189554902,1.273809677610412e-13,***,0.5491379630524321
R_STG,IRASA,theta,WS->TS,61,0.13867981179598263,0.2830869921651075,ns,0.04161285685820534
R_STG,IRASA,theta,TS->ESS1,61,0.2741155424500477,0.03635369114493676,*,0.07562962959931527
R_STG,IRASA,theta,ESS1->LSS1,61,0.9162746705673666,1.353434399558767e-09,***,0.38230339081986675
R_STG,IRASA,theta,WS->ESS1,61,0.3157235217022143,0.016543846918230826,*,0.11724248645752061
R_STG,IRASA,theta,WS->LSS1,61,1.0519276734930878,2.1008766561928766e-11,***,0.49954587727738725
R_STG,IRASA,alpha1,WS->TS,61,-1.0339157721314756,3.648192059302637e-11,***,-0.29910502542636397
R_STG,IRASA,alpha1,TS->ESS1,61,-1.3717609870605174,1.4728402856970843e-15,***,-0.4923858736352139
R_STG,IRASA,alpha1,ESS1->LSS1,61,0.04907701913144246,0.7028493101100026,ns,0.012127733900146763
R_STG,IRASA,alpha1,WS->ESS1,61,-1.973967051769121,1.548179327123341e-22,***,-0.791490899061578
R_STG,IRASA,alpha1,WS->LSS1,61,-1.858923989330334,2.6850984922862534e-21,***,-0.779363165161431
R_STG,IRASA,alpha2,WS->TS,61,-0.5499308591932078,6.487001828421954e-05,***,-0.19586806450551972
R_STG,IRASA,alpha2,TS->ESS1,61,-1.2828332244730387,1.9874997176027847e-14,***,-0.5421047996074203
R_STG,IRASA,alpha2,ESS1->LSS1,61,0.22458647704035406,0.08452364524683846,ns,0.06840913982826463
R_STG,IRASA,alpha2,WS->ESS1,61,-1.690974919420898,2.076809196040651e-19,***,-0.73797286411294
R_STG,IRASA,alpha2,WS->LSS1,61,-1.5453119981171908,1.0781859636759307e-17,***,-0.6695637242846754
R_STG,IRASA,beta1,WS->TS,61,-0.682282055900999,1.5683820712745964e-06,***,-0.1659892015007633
R_STG,IRASA,beta1,TS->ESS1,61,-0.25152174718842424,0.054114777772409355,ns,-0.04316008287062431
R_STG,IRASA,beta1,ESS1->LSS1,61,0.6553303693201044,3.424872154746968e-06,***,0.1518256027384959
R_STG,IRASA,beta1,WS->ESS1,61,-0.7398258082425965,2.873552871630266e-07,***,-0.2091492843713877
R_STG,IRASA,beta1,WS->LSS1,61,-0.18679643577105223,0.1498008088945906,ns,-0.057323681632891726
R_STG,IRASA,beta2,WS->TS,61,-0.7830027868692391,7.874748352550339e-08,***,-0.1652146291246759
R_STG,IRASA,beta2,TS->ESS1,61,-1.16101545246322,7.590878262612013e-13,***,-0.19612482332107417
R_STG,IRASA,beta2,ESS1->LSS1,61,-0.16903515822659995,0.1917804247961683,ns,-0.03379836078623564
R_STG,IRASA,beta2,WS->ESS1,61,-1.486176759311951,5.61550246156491e-17,***,-0.36133945244575
R_STG,IRASA,beta2,WS->LSS1,61,-1.6579699918558752,5.009022631388941e-19,***,-0.39513781323198566
R_STG,IRASA,beta3,WS->TS,61,-0.3225782444182482,0.014436166952232323,*,-0.05771505388218129
R_STG,IRASA,beta3,TS->ESS1,61,-0.45929836656557643,0.0006726502837099783,***,-0.07343541628501277
R_STG,IRASA,beta3,ESS1->LSS1,61,-0.6134804898777477,1.1274408303080398e-05,***,-0.12354900360198182
R_STG,IRASA,beta3,WS->ESS1,61,-0.7125856259266667,6.446026191872447e-07,***,-0.13115047016719406
R_STG,IRASA,beta3,WS->LSS1,61,-1.1100442894496556,3.562456739699593e-12,***,-0.25469947376917584
R_STG,Hilbert,delta,WS->TS,61,-0.2923220808394703,0.02598098442724677,*,-0.06962829387905284
R_STG,Hilbert,delta,TS->ESS1,61,0.761228495381093,1.5155965466711397e-07,***,0.1460797627404858
R_STG,Hilbert,delta,ESS1->LSS1,61,1.5953178807923702,2.7273751538353407e-18,***,0.4336929661080193
R_STG,Hilbert,delta,WS->ESS1,61,0.28756004632262433,0.02840410396162132,*,0.076451468861433
R_STG,Hilbert,delta,WS->LSS1,61,1.5235472070238525,1.9730016531800417e-17,***,0.5101444349694524
R_STG,Hilbert,theta,WS->TS,61,0.33011680977946134,0.012401009616852043,*,0.047418628645443016
R_STG,Hilbert,theta,TS->ESS1,61,0.7182697451207444,5.449432062037174e-07,***,0.13409617835506232
R_STG,Hilbert,theta,ESS1->LSS1,61,1.426253014308231,3.0710641130478667e-16,***,0.38491972660289836
R_STG,Hilbert,theta,WS->ESS1,61,0.6779521144064656,1.7792220685502545e-06,***,0.18151480700050535
R_STG,Hilbert,theta,WS->LSS1,61,1.7255282756372203,8.338184628122592e-20,***,0.5664345336034037
R_STG,Hilbert,alpha1,WS->TS,61,-1.2699880553431364,2.906594505639277e-14,***,-0.22549881193419238
R_STG,Hilbert,alpha1,TS->ESS1,61,-1.615609795243032,1.570048696397903e-18,***,-0.46422609321696384
R_STG,Hilbert,alpha1,ESS1->LSS1,61,0.390891153974719,0.003374978160017931,**,0.0722904428338958
R_STG,Hilbert,alpha1,WS->ESS1,61,-2.2811818420233556,1.221060761253844e-25,***,-0.6897249051511564
R_STG,Hilbert,alpha1,WS->LSS1,61,-1.972289161791295,1.6128066465823842e-22,***,-0.6174344623172606
R_STG,Hilbert,alpha2,WS->TS,61,-0.7393298243624143,2.9163283163629975e-07,***,-0.16544329478982342
R_STG,Hilbert,alpha2,TS->ESS1,61,-1.6073729552599891,1.9637989209412722e-18,***,-0.4614510285199735
R_STG,Hilbert,alpha2,ESS1->LSS1,61,0.3308865578515576,0.01220858975982033,*,0.04828641355252847
R_STG,Hilbert,alpha2,WS->ESS1,61,-1.897788413150209,1.0126663827700868e-21,***,-0.6268943233097971
R_STG,Hilbert,alpha2,WS->LSS1,61,-1.8509706200322424,3.282808233773521e-21,***,-0.5786079097572685
R_STG,Hilbert,beta1,WS->TS,61,-0.7948878451828848,5.500416524513729e-08,***,-0.0927638896120238
R_STG,Hilbert,beta1,TS->ESS1,61,-0.6205480274880526,9.23779961656655e-06,***,-0.06519623071232536
R_STG,Hilbert,beta1,ESS1->LSS1,61,0.8158657963480205,2.913153193638796e-08,***,0.14105818557308705
R_STG,Hilbert,beta1,WS->ESS1,61,-1.058972443670457,1.6933661087371586e-11,***,-0.15796012032434917
R_STG,Hilbert,beta1,WS->LSS1,61,-0.08099433913790849,0.5294075058867013,ns,-0.016901934751262084
R_STG,Hilbert,beta2,WS->TS,61,-1.2566402693993242,4.319002985527385e-14,***,-0.1704011894086194
R_STG,Hilbert,beta2,TS->ESS1,61,-1.2845398371676033,1.889766815988476e-14,***,-0.17432910125418102
R_STG,Hilbert,beta2,ESS1->LSS1,61,-0.122998838748124,0.3405828204915109,ns,-0.018565065565441637
R_STG,Hilbert,beta2,WS->ESS1,61,-1.8594971143168626,2.646540484965825e-21,***,-0.3447302906628005
R_STG,Hilbert,beta2,WS->LSS1,61,-2.0569550000313166,2.1021616876570758e-23,***,-0.36329535622824205
R_STG,Hilbert,beta3,WS->TS,61,-0.2552507345118339,0.05075082746666693,ns,-0.03260673126862275
R_STG,Hilbert,beta3,TS->ESS1,61,-0.5057922655451377,0.00020792361839728712,***,-0.056315589202237
R_STG,Hilbert,beta3,ESS1->LSS1,61,-0.7344794432605045,3.36929329565804e-07,***,-0.10922663193122102
R_STG,Hilbert,beta3,WS->ESS1,61,-0.6031705087262641,1.5053658200420843e-05,***,-0.08892232047085971
R_STG,Hilbert,beta3,WS->LSS1,61,-1.3896215679204589,8.789846807786334e-16,***,-0.19814895240208075
Occipital,Residual,delta,WS->TS,61,-0.12398021838542288,0.33677352362620216,ns,-0.024015175745429516
Occipital,Residual,delta,TS->ESS1,61,0.4735356624763674,0.0004724422085414591,***,0.07421789357878182
Occipital,Residual,delta,ESS1->LSS1,61,-0.03940532687877682,0.7593266581408024,ns,-0.006692769849635048
Occipital,Residual,delta,WS->ESS1,61,0.2335506696623482,0.07311943657516246,ns,0.050202717833352305
Occipital,Residual,delta,WS->LSS1,61,0.17506410512486092,0.17663363515066113,ns,0.04350994798371726
Occipital,Residual,theta,WS->TS,61,0.09134985928988344,0.47832398313811075,ns,0.017701840803103358
Occipital,Residual,theta,TS->ESS1,61,0.2919352646905604,0.026170745224826764,*,0.057744555083763666
Occipital,Residual,theta,ESS1->LSS1,61,-0.007482573457313485,0.9535917465358256,ns,-0.0010493319308890665
Occipital,Residual,theta,WS->ESS1,61,0.3776917230986494,0.004527546557013738,**,0.07544639588686702
Occipital,Residual,theta,WS->LSS1,61,0.3806984429462432,0.004236691100267975,**,0.07439706395597798
Occipital,Residual,alpha1,WS->TS,61,-0.598597375816947,1.710281593594219e-05,***,-0.1645522100777185
Occipital,Residual,alpha1,TS->ESS1,61,-1.8865183370448961,1.3420126995131328e-21,***,-0.6389131455277148
Occipital,Residual,alpha1,ESS1->LSS1,61,-0.4841329629023207,0.0003618772682123765,***,-0.0911433535142426
Occipital,Residual,alpha1,WS->ESS1,61,-2.1484170478154287,2.466877677221752e-24,***,-0.8034653556054336
Occipital,Residual,alpha1,WS->LSS1,61,-2.396730536476059,9.826417688056743e-27,***,-0.8946087091196759
Occipital,Residual,alpha2,WS->TS,61,-0.45128775839191804,0.0008185077801405894,***,-0.12315969229916075
Occipital,Residual,alpha2,TS->ESS1,61,-1.311862147521726,8.450920313570043e-15,***,-0.44998724305506593
Occipital,Residual,alpha2,ESS1->LSS1,61,-0.04354073465782367,0.7349959892690625,ns,-0.006951193057429173
Occipital,Residual,alpha2,WS->ESS1,61,-1.4324325223940424,2.5743198043687577e-16,***,-0.5731469353542267
Occipital,Residual,alpha2,WS->LSS1,61,-1.358278404099688,2.177808872295311e-15,***,-0.5800981284116559
Occipital,Residual,beta1,WS->TS,61,-0.6018486058273919,1.5619968222509452e-05,***,-0.08063163685487795
Occipital,Residual,beta1,TS->ESS1,61,0.2537639604371584,0.05206991095859316,ns,0.02844544475665156
Occipital,Residual,beta1,ESS1->LSS1,61,0.34917294472366106,0.00836532882573427,**,0.04531115679227185
Occipital,Residual,beta1,WS->ESS1,61,-0.3357631951550148,0.011051274215071863,*,-0.05218619209822639
Occipital,Residual,beta1,WS->LSS1,61,-0.038456551488103556,0.7649444192304313,ns,-0.0068750353059545246
Occipital,Residual,beta2,WS->TS,61,-0.3854437289796295,0.0038127806647786926,**,-0.0633721955552444
Occipital,Residual,beta2,TS->ESS1,61,-0.524355374924046,0.00012810802861078053,***,-0.08096672278922122
Occipital,Residual,beta2,ESS1->LSS1,61,-0.047773420454528204,0.7103723927140809,ns,-0.004541652587642235
Occipital,Residual,beta2,WS->ESS1,61,-0.7751948447461208,9.962780143028978e-08,***,-0.1443389183444656
Occipital,Residual,beta2,WS->LSS1,61,-0.73569908116612,3.249237099463967e-07,***,-0.14888057093210785
Occipital,Residual,beta3,WS->TS,61,0.3013948817031295,0.021866444663199053,*,0.028678305881659216
Occipital,Residual,beta3,TS->ESS1,61,0.3807933444602885,0.004227799995801263,**,0.041177856509414454
Occipital,Residual,beta3,ESS1->LSS1,61,-0.24540002587656506,0.06005061519404181,ns,-0.020835793343153185
Occipital,Residual,beta3,WS->ESS1,61,0.6108114898693973,1.215269793083459e-05,***,0.06985616239107369
Occipital,Residual,beta3,WS->LSS1,61,0.35964042375746996,0.006700263769024663,**,0.04902036904792049
Occipital,IRASA,delta,WS->TS,61,-0.13652382738776858,0.29056666000897124,ns,-0.07386160632414533
Occipital,IRASA,delta,TS->ESS1,61,0.28025842880953,0.03250737239576919,*,0.12663568294072153
Occipital,IRASA,delta,ESS1->LSS1,61,0.3881567604374446,0.003588516236277368,**,0.22625150928145346
Occipital,IRASA,delta,WS->ESS1,61,0.09107772803826325,0.47963016105675405,ns,0.05277407661657618
Occipital,IRASA,delta,WS->LSS1,61,0.5390311244528552,8.685203958542575e-05,***,0.2790255858980297
Occipital,IRASA,theta,WS->TS,61,-0.13793801240505882,0.2856452534748326,ns,-0.0400401552739527
Occipital,IRASA,theta,TS->ESS1,61,0.15141783848110618,0.24162854133067432,ns,0.04338457958038966
Occipital,IRASA,theta,ESS1->LSS1,61,0.40221123270025727,0.002611018886911783,**,0.1422448249179932
Occipital,IRASA,theta,WS->ESS1,61,0.009325929588284824,0.9421774326106835,ns,0.0033444243064369465
Occipital,IRASA,theta,WS->LSS1,61,0.3992042563414883,0.0027963922967241066,**,0.14558924922443006
Occipital,IRASA,alpha1,WS->TS,61,-1.1343406681390802,1.7025297708601372e-12,***,-0.3734968994257305
Occipital,IRASA,alpha1,TS->ESS1,61,-1.4970148340044727,4.141634901107359e-17,***,-0.6855244278673267
Occipital,IRASA,alpha1,ESS1->LSS1,61,-0.125782829232145,0.32985002299833893,ns,-0.03978751818423241
Occipital,IRASA,alpha1,WS->ESS1,61,-2.2619139950336367,1.8747586792348286e-25,***,-1.0590213272930573
Occipital,IRASA,alpha1,WS->LSS1,61,-2.1733344490789723,1.3903233710699305e-24,***,-1.0988088454772895
Occipital,IRASA,alpha2,WS->TS,61,-0.7922747368800049,5.952444965181715e-08,***,-0.2738972402681915
Occipital,IRASA,alpha2,TS->ESS1,61,-1.182827601581769,3.930964406287655e-13,***,-0.4993433529319199
Occipital,IRASA,alpha2,ESS1->LSS1,61,-0.14462209465916478,0.2631679778322267,ns,-0.03369557009149403
Occipital,IRASA,alpha2,WS->ESS1,61,-1.456972700476251,1.2810410696451922e-16,***,-0.7732405932001114
Occipital,IRASA,alpha2,WS->LSS1,61,-1.532920185119072,1.520258214425055e-17,***,-0.8069361632916053
Occipital,IRASA,beta1,WS->TS,61,-1.035574211259575,3.467340139334463e-11,***,-0.19046625607940576
Occipital,IRASA,beta1,TS->ESS1,61,-0.19333625728469603,0.13629097331827383,ns,-0.0415526018660407
Occipital,IRASA,beta1,ESS1->LSS1,61,0.06907137741476915,0.5915626694878857,ns,0.01343926159867482
Occipital,IRASA,beta1,WS->ESS1,61,-0.8755957026174417,4.711786864439381e-09,***,-0.2320188579454464
Occipital,IRASA,beta1,WS->LSS1,61,-0.8293405709929706,1.9341286049631726e-08,***,-0.21857959634677165
Occipital,IRASA,beta2,WS->TS,61,-0.6508175352550343,3.899495849073398e-06,***,-0.15092988239369753
Occipital,IRASA,beta2,TS->ESS1,61,-0.8473442915026728,1.1174259019948861e-08,***,-0.2180068872216891
Occipital,IRASA,beta2,ESS1->LSS1,61,-0.2075567515641836,0.11024670178700215,ns,-0.04477026342788102
Occipital,IRASA,beta2,WS->ESS1,61,-1.1817380659440315,4.062102054553034e-13,***,-0.3689367696153866
Occipital,IRASA,beta2,WS->LSS1,61,-1.4700356196326183,8.851364325796681e-17,***,-0.4137070330432676
Occipital,IRASA,beta3,WS->TS,61,-0.2987078298481308,0.023019895457205522,*,-0.06091225776846537
Occipital,IRASA,beta3,TS->ESS1,61,-0.43999438835132915,0.001075968015797723,**,-0.08690579175431196
Occipital,IRASA,beta3,ESS1->LSS1,61,-0.5025330574158505,0.00022617846615301352,***,-0.10625330779698722
Occipital,IRASA,beta3,WS->ESS1,61,-0.6625030868000062,2.7848198184993857e-06,***,-0.14781804952277736
Occipital,IRASA,beta3,WS->LSS1,61,-1.1163628081159565,2.939429004336978e-12,***,-0.25407135731976455
Occipital,Hilbert,delta,WS->TS,61,-0.5919673278050028,2.0564942583134955e-05,***,-0.1751377566420683
Occipital,Hilbert,delta,TS->ESS1,61,0.43627728244534086,0.0011763370805964264,**,0.07355752840643305
Occipital,Hilbert,delta,ESS1->LSS1,61,1.0780919409218053,9.438096466922409e-12,***,0.2778725389917514
Occipital,Hilbert,delta,WS->ESS1,61,-0.27926697316330584,0.0331029014978045,*,-0.10158022823563523
Occipital,Hilbert,delta,WS->LSS1,61,0.46408804395563824,0.0005976476871701365,***,0.1762923107561162
Occipital,Hilbert,theta,WS->TS,61,-0.22508704163666537,0.08385003695908508,ns,-0.03269792853577416
Occipital,Hilbert,theta,TS->ESS1,61,0.3139318260515544,0.017138616422043132,*,0.04928916141986232
Occipital,Hilbert,theta,ESS1->LSS1,61,1.2374887561610903,7.637829660556961e-14,***,0.17521080983105194
Occipital,Hilbert,theta,WS->ESS1,61,0.07797920704489214,0.544799078452982,ns,0.01659123288408816
Occipital,Hilbert,theta,WS->LSS1,61,0.8440763968940047,1.2345648605492865e-08,***,0.1918020427151401
Occipital,Hilbert,alpha1,WS->TS,61,-1.2631871338206708,3.5560073455621505e-14,***,-0.2534336783331861
Occipital,Hilbert,alpha1,TS->ESS1,61,-1.6445984333122419,7.173224934537126e-19,***,-0.6043582360153962
Occipital,Hilbert,alpha1,ESS1->LSS1,61,-0.13686825182423032,0.2893626980053428,ns,-0.026252760489860447
Occipital,Hilbert,alpha1,WS->ESS1,61,-2.3810244786442336,1.3769955374179531e-26,***,-0.8577919143485824
Occipital,Hilbert,alpha1,WS->LSS1,61,-2.3471930403456134,2.8636611870338603e-26,***,-0.8840446748384426
Occipital,Hilbert,alpha2,WS->TS,61,-0.7407646183754399,2.7942790144076536e-07,***,-0.18583890973705366
Occipital,Hilbert,alpha2,TS->ESS1,61,-1.4969331205178782,4.151138437369014e-17,***,-0.44211346366895354
Occipital,Hilbert,alpha2,ESS1->LSS1,61,-0.07900111390275498,0.53955704024595,ns,-0.010628609434318212
Occipital,Hilbert,alpha2,WS->ESS1,61,-1.8169087197786444,7.806520504664816e-21,***,-0.6279523734060072
Occipital,Hilbert,alpha2,WS->LSS1,61,-1.728153104344661,7.782707790728181e-20,***,-0.6385809828403256
Occipital,Hilbert,beta1,WS->TS,61,-0.9709075848370187,2.5254699401542535e-10,***,-0.11008987963150052
Occipital,Hilbert,beta1,TS->ESS1,61,-0.5435752907685092,7.692756684742972e-05,***,-0.06719820049052408
Occipital,Hilbert,beta1,ESS1->LSS1,61,0.16625935611636522,0.19907509889412267,ns,0.02150508362977568
Occipital,Hilbert,beta1,WS->ESS1,61,-1.1234646313129935,2.3686811111972905e-12,***,-0.1772880801220246
Occipital,Hilbert,beta1,WS->LSS1,61,-0.9189087186686594,1.2482731464879978e-09,***,-0.15578299649224892
Occipital,Hilbert,beta2,WS->TS,61,-0.9990451368570071,1.0637803282171135e-10,***,-0.16653357010056602
Occipital,Hilbert,beta2,TS->ESS1,61,-1.1682356662445226,6.103508803762266e-13,***,-0.18468358916055447
Occipital,Hilbert,beta2,ESS1->LSS1,61,-0.40802576699806586,0.00228477656735508,**,-0.0640548257485019
Occipital,Hilbert,beta2,WS->ESS1,61,-1.5645461856828673,6.340009699941342e-18,***,-0.3512171592611205
Occipital,Hilbert,beta2,WS->LSS1,61,-1.8554092095460073,2.9343207570132817e-21,***,-0.4152719850096223
Occipital,Hilbert,beta3,WS->TS,61,-0.45743553000234627,0.000704176855101363,***,-0.05587589426871817
Occipital,Hilbert,beta3,TS->ESS1,61,-0.7239017255181329,4.6124583426870353e-07,***,-0.08442282064330105
Occipital,Hilbert,beta3,ESS1->LSS1,61,-0.64245851740521,4.955232916239521e-06,***,-0.10362230113436902
Occipital,Hilbert,beta3,WS->ESS1,61,-0.9673820887711271,2.814510187873512e-10,***,-0.14029871491201915
Occipital,Hilbert,beta3,WS->LSS1,61,-1.4360776962859318,2.3201648450645777e-16,***,-0.24392101604638822
