roi,band,metric_type,contrast,contrast_label,n_full,full_dz,half_dz_mean,half_dz_sd,ci95_lo,ci95_hi,dir_agree_pct,reliable,n_valid_iters
R_STG,beta1,peak_height,WS->ESS1,WS → ESS1,61,-0.5081,-0.5097,0.1292,-0.7716,-0.2772,100.0,True,1000
R_STG,beta1,peak_height,WS->LSS1,WS → LSS1,61,0.0527,0.0494,0.1338,-0.2273,0.3127,64.3,False,1000
R_STG,beta2,band_power,WS->TS,WS → TS,61,-1.363,-1.4019,0.1751,-1.7817,-1.1057,100.0,True,1000
R_STG,beta2,band_power,TS->ESS1,TS → ESS1,61,-1.2916,-1.3133,0.1896,-1.715,-1.0091,100.0,True,1000
R_STG,beta2,band_power,ESS1->LSS1,ESS1 → LSS1,61,-0.0541,-0.0587,0.1355,-0.3147,0.2097,67.3,False,1000
R_STG,beta2,band_power,WS->ESS1,WS → ESS1,61,-1.8565,-1.8814,0.2042,-2.3069,-1.5339,100.0,True,1000
R_STG,beta2,band_power,WS->LSS1,WS → LSS1,61,-2.0764,-2.1086,0.2255,-2.6271,-1.747,100.0,True,1000
R_STG,beta2,peak_height,WS->TS,WS → TS,61,-0.7673,-0.7794,0.1394,-1.0794,-0.5275,100.0,True,1000
R_STG,beta2,peak_height,TS->ESS1,TS → ESS1,61,-0.7114,-0.7169,0.1378,-0.9936,-0.4652,100.0,True,1000
R_STG,beta2,peak_height,ESS1->LSS1,ESS1 → LSS1,61,-0.1375,-0.1533,0.1424,-0.4543,0.0993,87.1,False,1000
R_STG,beta2,peak_height,WS->ESS1,WS → ESS1,61,-1.1576,-1.1679,0.154,-1.5019,-0.9098,100.0,True,1000
R_STG,beta2,peak_height,WS->LSS1,WS → LSS1,61,-1.1738,-1.1838,0.1295,-1.4618,-0.9558,100.0,True,1000
R_STG,beta3,band_power,WS->TS,WS → TS,61,-0.2987,-0.3067,0.1441,-0.6384,-0.0584,99.3,True,1000
R_STG,beta3,band_power,TS->ESS1,TS → ESS1,61,-0.4356,-0.446,0.1267,-0.7112,-0.2226,100.0,True,1000
R_STG,beta3,band_power,ESS1->LSS1,ESS1 → LSS1,61,-0.7108,-0.709,0.1185,-0.951,-0.4815,100.0,True,1000
R_STG,beta3,band_power,WS->ESS1,WS → ESS1,61,-0.5721,-0.5761,0.1465,-0.9032,-0.3208,100.0,True,1000
R_STG,beta3,band_power,WS->LSS1,WS → LSS1,61,-1.4654,-1.483,0.2037,-1.9403,-1.1476,100.0,True,1000
R_STG,beta3,peak_height,WS->TS,WS → TS,61,0.1789,0.183,0.1494,-0.0758,0.492,89.4,False,1000
R_STG,beta3,peak_height,TS->ESS1,TS → ESS1,61,0.4896,0.5079,0.1603,0.2437,0.8674,100.0,True,1000
R_STG,beta3,peak_height,ESS1->LSS1,ESS1 → LSS1,61,-0.6364,-0.6504,0.165,-0.9987,-0.3759,100.0,True,1000
R_STG,beta3,peak_height,WS->ESS1,WS → ESS1,61,0.5416,0.5496,0.1538,0.281,0.8882,100.0,True,1000
R_STG,beta3,peak_height,WS->LSS1,WS → LSS1,61,0.0819,0.0891,0.1363,-0.1488,0.3719,73.3,False,1000
SPG,delta,band_power,WS->TS,WS → TS,61,-0.3756,-0.3858,0.1377,-0.6335,-0.1389,100.0,True,1000
SPG,delta,band_power,TS->ESS1,TS → ESS1,61,0.6509,0.6721,0.1652,0.3773,1.0161,100.0,True,1000
SPG,delta,band_power,ESS1->LSS1,ESS1 → LSS1,61,1.5145,1.5448,0.2075,1.2009,2.0129,100.0,True,1000
SPG,delta,band_power,WS->ESS1,WS → ESS1,61,0.0924,0.1002,0.1345,-0.1451,0.3945,76.6,False,1000
SPG,delta,band_power,WS->LSS1,WS → LSS1,61,1.2826,1.3125,0.2565,0.9236,1.9364,100.0,True,1000
SPG,delta,peak_height,WS->TS,WS → TS,61,0.0446,0.0548,0.1378,-0.2032,0.3456,65.5,False,1000
SPG,delta,peak_height,TS->ESS1,TS → ESS1,61,0.9813,0.9956,0.1703,0.7072,1.3809,100.0,True,1000
SPG,delta,peak_height,ESS1->LSS1,ESS1 → LSS1,61,0.4372,0.437,0.1192,0.2026,0.6648,100.0,True,1000
SPG,delta,peak_height,WS->ESS1,WS → ESS1,61,0.7148,0.7312,0.1782,0.435,1.1473,100.0,True,1000
SPG,delta,peak_height,WS->LSS1,WS → LSS1,61,0.9602,0.9746,0.1792,0.6785,1.377,100.0,True,1000
SPG,theta,band_power,WS->TS,WS → TS,61,0.1341,0.1379,0.1338,-0.1308,0.4002,85.7,False,1000
SPG,theta,band_power,TS->ESS1,TS → ESS1,61,0.5461,0.5518,0.1434,0.3048,0.8532,100.0,True,1000
SPG,theta,band_power,ESS1->LSS1,ESS1 → LSS1,61,1.4831,1.4987,0.2046,1.1779,1.9727,100.0,True,1000
SPG,theta,band_power,WS->ESS1,WS → ESS1,61,0.4763,0.4826,0.1326,0.2332,0.7643,99.9,True,1000
SPG,theta,band_power,WS->LSS1,WS → LSS1,61,1.498,1.5183,0.1729,1.251,1.9324,100.0,True,1000
SPG,theta,peak_height,WS->TS,WS → TS,61,0.2125,0.2064,0.1277,-0.0422,0.4561,94.5,True,1000
SPG,theta,peak_height,TS->ESS1,TS → ESS1,61,0.2765,0.2964,0.1661,0.0212,0.6541,98.4,True,1000
SPG,theta,peak_height,ESS1->LSS1,ESS1 → LSS1,61,0.513,0.5125,0.1365,0.2632,0.8126,100.0,True,1000
SPG,theta,peak_height,WS->ESS1,WS → ESS1,61,0.4252,0.4296,0.1367,0.1638,0.705,100.0,True,1000
SPG,theta,peak_height,WS->LSS1,WS → LSS1,61,0.787,0.7866,0.1361,0.5549,1.074,100.0,True,1000
SPG,alpha1,band_power,WS->TS,WS → TS,61,-1.237,-1.2512,0.1636,-1.6217,-0.9676,100.0,True,1000
SPG,alpha1,band_power,TS->ESS1,TS → ESS1,61,-1.6232,-1.6387,0.1555,-1.9501,-1.3757,100.0,True,1000
SPG,alpha1,band_power,ESS1->LSS1,ESS1 → LSS1,61,0.2792,0.2998,0.1609,0.0228,0.6553,98.4,True,1000
SPG,alpha1,band_power,WS->ESS1,WS → ESS1,61,-2.2671,-2.2869,0.234,-2.8254,-1.9196,100.0,True,1000
SPG,alpha1,band_power,WS->LSS1,WS → LSS1,61,-2.0771,-2.1242,0.2322,-2.6508,-1.7538,100.0,True,1000
SPG,alpha1,peak_height,WS->TS,WS → TS,61,-0.8221,-0.8301,0.151,-1.1573,-0.5686,100.0,True,1000
SPG,alpha1,peak_height,TS->ESS1,TS → ESS1,61,-1.9009,-1.9313,0.2185,-2.4006,-1.5677,100.0,True,1000
SPG,alpha1,peak_height,ESS1->LSS1,ESS1 → LSS1,61,-0.4954,-0.495,0.1076,-0.7156,-0.2785,100.0,True,1000
SPG,alpha1,peak_height,WS->ESS1,WS → ESS1,61,-2.3252,-2.3686,0.307,-3.0728,-1.928,100.0,True,1000
SPG,alpha1,peak_height,WS->LSS1,WS → LSS1,61,-2.6448,-2.6872,0.309,-3.3648,-2.2113,100.0,True,1000
SPG,alpha2,band_power,WS->TS,WS → TS,61,-0.8183,-0.8309,0.1377,-1.1139,-0.5716,100.0,True,1000
SPG,alpha2,band_power,TS->ESS1,TS → ESS1,61,-1.5489,-1.5594,0.136,-1.8669,-1.3161,100.0,True,1000
SPG,alpha2,band_power,ESS1->LSS1,ESS1 → LSS1,61,0.2406,0.2399,0.1282,0.0013,0.4943,97.5,True,1000
SPG,alpha2,band_power,WS->ESS1,WS → ESS1,61,-1.874,-1.8933,0.1829,-2.2796,-1.5929,100.0,True,1000
SPG,alpha2,band_power,WS->LSS1,WS → LSS1,61,-1.7488,-1.7624,0.1959,-2.1802,-1.4638,100.0,True,1000
SPG,alpha2,peak_height,WS->TS,WS → TS,61,-0.4811,-0.4833,0.1195,-0.717,-0.2515,100.0,True,1000
SPG,alpha2,peak_height,TS->ESS1,TS → ESS1,61,-1.4723,-1.4782,0.1415,-1.7836,-1.229,100.0,True,1000
SPG,alpha2,peak_height,ESS1->LSS1,ESS1 → LSS1,61,-0.196,-0.2003,0.1523,-0.5722,0.0493,93.0,True,1000
SPG,alpha2,peak_height,WS->ESS1,WS → ESS1,61,-1.5489,-1.5633,0.1458,-1.8746,-1.3221,100.0,True,1000
SPG,alpha2,peak_height,WS->LSS1,WS → LSS1,61,-1.5269,-1.5335,0.1359,-1.8379,-1.2961,100.0,True,1000
SPG,beta1,band_power,WS->TS,WS → TS,61,-0.8587,-0.8759,0.1519,-1.2017,-0.6159,100.0,True,1000
SPG,beta1,band_power,TS->ESS1,TS → ESS1,61,-0.5172,-0.5221,0.1455,-0.8238,-0.2501,100.0,True,1000
SPG,beta1,band_power,ESS1->LSS1,ESS1 → LSS1,61,0.5285,0.5295,0.1554,0.275,0.8895,100.0,True,1000
SPG,beta1,band_power,WS->ESS1,WS → ESS1,61,-1.0062,-1.014,0.143,-1.3044,-0.7727,100.0,True,1000
SPG,beta1,band_power,WS->LSS1,WS → LSS1,61,-0.4503,-0.4795,0.1819,-0.9039,-0.1927,100.0,True,1000
SPG,beta1,peak_height,WS->TS,WS → TS,61,-0.6248,-0.6324,0.1205,-0.8803,-0.4178,100.0,True,1000
SPG,beta1,peak_height,TS->ESS1,TS → ESS1,61,0.128,0.1289,0.1404,-0.1315,0.4167,81.2,False,1000
SPG,beta1,peak_height,ESS1->LSS1,ESS1 → LSS1,61,0.4168,0.4156,0.1142,0.1852,0.6239,100.0,True,1000
SPG,beta1,peak_height,WS->ESS1,WS → ESS1,61,-0.4552,-0.455,0.1328,-0.7292,-0.212,99.9,True,1000
SPG,beta1,peak_height,WS->LSS1,WS → LSS1,61,-0.0868,-0.0933,0.1328,-0.3537,0.158,76.6,False,1000
SPG,beta2,band_power,WS->TS,WS → TS,61,-1.0857,-1.1024,0.1686,-1.5025,-0.8334,100.0,True,1000
SPG,beta2,band_power,TS->ESS1,TS → ESS1,61,-1.0856,-1.1191,0.2181,-1.6269,-0.8044,100.0,True,1000
SPG,beta2,band_power,ESS1->LSS1,ESS1 → LSS1,61,-0.2749,-0.2763,0.138,-0.5594,-0.0135,98.2,True,1000
SPG,beta2,band_power,WS->ESS1,WS → ESS1,61,-1.5161,-1.5438,0.2452,-2.0607,-1.1822,100.0,True,1000
SPG,beta2,band_power,WS->LSS1,WS → LSS1,61,-1.9726,-2.0083,0.2264,-2.4978,-1.6528,100.0,True,1000
SPG,beta2,peak_height,WS->TS,WS → TS,61,-0.5339,-0.5451,0.1292,-0.7952,-0.3047,100.0,True,1000
SPG,beta2,peak_height,TS->ESS1,TS → ESS1,61,-0.5153,-0.5271,0.1439,-0.8252,-0.2712,100.0,True,1000
SPG,beta2,peak_height,ESS1->LSS1,ESS1 → LSS1,61,-0.0529,-0.0601,0.1401,-0.3361,0.2111,67.3,False,1000
SPG,beta2,peak_height,WS->ESS1,WS → ESS1,61,-0.8609,-0.8677,0.152,-1.208,-0.6046,100.0,True,1000
SPG,beta2,peak_height,WS->LSS1,WS → LSS1,61,-0.8216,-0.8263,0.1411,-1.1427,-0.5818,100.0,True,1000
SPG,beta3,band_power,WS->TS,WS → TS,61,-0.2146,-0.2234,0.1436,-0.5236,0.0429,95.2,True,1000
SPG,beta3,band_power,TS->ESS1,TS → ESS1,61,-0.4407,-0.4526,0.145,-0.7849,-0.1968,100.0,True,1000
SPG,beta3,band_power,ESS1->LSS1,ESS1 → LSS1,61,-0.7186,-0.7272,0.1192,-0.9742,-0.5088,100.0,True,1000
SPG,beta3,band_power,WS->ESS1,WS → ESS1,61,-0.5178,-0.5315,0.1706,-0.9007,-0.2465,100.0,True,1000
SPG,beta3,band_power,WS->LSS1,WS → LSS1,61,-1.3119,-1.3218,0.1979,-1.7575,-1.001,100.0,True,1000
SPG,beta3,peak_height,WS->TS,WS → TS,61,0.2036,0.2108,0.1378,-0.0463,0.4896,94.6,True,1000
SPG,beta3,peak_height,TS->ESS1,TS → ESS1,61,0.5004,0.5159,0.1553,0.2467,0.8492,100.0,True,1000
SPG,beta3,peak_height,ESS1->LSS1,ESS1 → LSS1,61,-0.3714,-0.3732,0.1274,-0.6299,-0.1151,99.9,True,1000
SPG,beta3,peak_height,WS->ESS1,WS → ESS1,61,0.6253,0.6477,0.1865,0.3457,1.0666,100.0,True,1000
SPG,beta3,peak_height,WS->LSS1,WS → LSS1,61,0.3005,0.3305,0.1809,0.0361,0.7611,99.0,True,1000
VmPFC,delta,band_power,WS->TS,WS → TS,61,-0.3954,-0.4112,0.1244,-0.642,-0.1797,99.9,True,1000
VmPFC,delta,band_power,TS->ESS1,TS → ESS1,61,0.5446,0.5561,0.1598,0.2728,0.8957,100.0,True,1000
VmPFC,delta,band_power,ESS1->LSS1,ESS1 → LSS1,61,1.4587,1.4861,0.1852,1.1732,1.9007,100.0,True,1000
VmPFC,delta,band_power,WS->ESS1,WS → ESS1,61,-0.0077,0.0048,0.1371,-0.2273,0.2969,52.4,False,1000
VmPFC,delta,band_power,WS->LSS1,WS → LSS1,61,1.0196,1.0639,0.2757,0.6588,1.6982,100.0,True,1000
VmPFC,delta,peak_height,WS->TS,WS → TS,61,-0.0222,-0.0106,0.1298,-0.2511,0.251,52.8,False,1000
VmPFC,delta,peak_height,TS->ESS1,TS → ESS1,61,0.8214,0.8396,0.1672,0.5514,1.1973,100.0,True,1000
VmPFC,delta,peak_height,ESS1->LSS1,ESS1 → LSS1,61,0.5283,0.5326,0.1122,0.3243,0.7606,100.0,True,1000
VmPFC,delta,peak_height,WS->ESS1,WS → ESS1,61,0.5456,0.5676,0.1684,0.2946,0.9186,100.0,True,1000
VmPFC,delta,peak_height,WS->LSS1,WS → LSS1,61,0.8784,0.9036,0.2071,0.5787,1.3539,100.0,True,1000
VmPFC,theta,band_power,WS->TS,WS → TS,61,0.0438,0.051,0.1321,-0.1938,0.3268,63.9,False,1000
VmPFC,theta,band_power,TS->ESS1,TS → ESS1,61,0.5416,0.5499,0.1453,0.2944,0.8578,100.0,True,1000
VmPFC,theta,band_power,ESS1->LSS1,ESS1 → LSS1,61,1.5724,1.6128,0.233,1.2832,2.155,100.0,True,1000
VmPFC,theta,band_power,WS->ESS1,WS → ESS1,61,0.4212,0.431,0.1415,0.1651,0.7442,100.0,True,1000
VmPFC,theta,band_power,WS->LSS1,WS → LSS1,61,1.4689,1.4893,0.1505,1.236,1.8143,100.0,True,1000
VmPFC,theta,peak_height,WS->TS,WS → TS,61,0.3243,0.3246,0.1315,0.0729,0.5761,99.7,True,1000
VmPFC,theta,peak_height,TS->ESS1,TS → ESS1,61,0.3411,0.3581,0.1589,0.0887,0.6976,99.7,True,1000
VmPFC,theta,peak_height,ESS1->LSS1,ESS1 → LSS1,61,0.5847,0.5934,0.1325,0.3547,0.8772,100.0,True,1000
VmPFC,theta,peak_height,WS->ESS1,WS → ESS1,61,0.5511,0.5699,0.1549,0.3071,0.9049,100.0,True,1000
VmPFC,theta,peak_height,WS->LSS1,WS → LSS1,61,0.9744,0.9852,0.1506,0.7389,1.3142,100.0,True,1000
VmPFC,alpha1,band_power,WS->TS,WS → TS,61,-1.3447,-1.364,0.158,-1.7325,-1.1072,100.0,True,1000
VmPFC,alpha1,band_power,TS->ESS1,TS → ESS1,61,-1.8476,-1.8552,0.1699,-2.2491,-1.5799,100.0,True,1000
VmPFC,alpha1,band_power,ESS1->LSS1,ESS1 → LSS1,61,0.0729,0.0747,0.137,-0.1759,0.3562,69.3,False,1000
VmPFC,alpha1,band_power,WS->ESS1,WS → ESS1,61,-2.6221,-2.6431,0.301,-3.296,-2.1573,100.0,True,1000
VmPFC,alpha1,band_power,WS->LSS1,WS → LSS1,61,-2.5441,-2.5642,0.2839,-3.2551,-2.1384,100.0,True,1000
VmPFC,alpha1,peak_height,WS->TS,WS → TS,61,-0.8885,-0.9062,0.1238,-1.1789,-0.6813,100.0,True,1000
VmPFC,alpha1,peak_height,TS->ESS1,TS → ESS1,61,-2.0713,-2.1018,0.1982,-2.5334,-1.7742,100.0,True,1000
VmPFC,alpha1,peak_height,ESS1->LSS1,ESS1 → LSS1,61,-0.6505,-0.656,0.111,-0.8861,-0.4555,100.0,True,1000
VmPFC,alpha1,peak_height,WS->ESS1,WS → ESS1,61,-2.7365,-2.7608,0.3131,-3.5075,-2.2898,100.0,True,1000
VmPFC,alpha1,peak_height,WS->LSS1,WS → LSS1,61,-2.9644,-3.0009,0.3161,-3.7538,-2.4972,100.0,True,1000
VmPFC,alpha2,band_power,WS->TS,WS → TS,61,-0.8766,-0.8908,0.1418,-1.1887,-0.6392,100.0,True,1000
VmPFC,alpha2,band_power,TS->ESS1,TS → ESS1,61,-2.0745,-2.0928,0.1979,-2.5245,-1.7465,100.0,True,1000
VmPFC,alpha2,band_power,ESS1->LSS1,ESS1 → LSS1,61,0.0536,0.0609,0.1351,-0.1999,0.3347,67.0,False,1000
VmPFC,alpha2,band_power,WS->ESS1,WS → ESS1,61,-2.2417,-2.2704,0.2123,-2.7323,-1.9181,100.0,True,1000
VmPFC,alpha2,band_power,WS->LSS1,WS → LSS1,61,-2.1741,-2.1954,0.1988,-2.6216,-1.8669,100.0,True,1000
VmPFC,alpha2,peak_height,WS->TS,WS → TS,61,-0.3458,-0.3516,0.1275,-0.6114,-0.0993,99.7,True,1000
VmPFC,alpha2,peak_height,TS->ESS1,TS → ESS1,61,-1.9184,-1.9283,0.1785,-2.3376,-1.6434,100.0,True,1000
VmPFC,alpha2,peak_height,ESS1->LSS1,ESS1 → LSS1,61,-0.3164,-0.3347,0.1628,-0.7019,-0.0728,99.7,True,1000
VmPFC,alpha2,peak_height,WS->ESS1,WS → ESS1,61,-1.9455,-1.9608,0.1745,-2.3709,-1.6722,100.0,True,1000
VmPFC,alpha2,peak_height,WS->LSS1,WS → LSS1,61,-1.828,-1.846,0.1653,-2.2115,-1.5574,100.0,True,1000
VmPFC,beta1,band_power,WS->TS,WS → TS,61,-1.2261,-1.2417,0.2072,-1.691,-0.9079,100.0,True,1000
VmPFC,beta1,band_power,TS->ESS1,TS → ESS1,61,-0.921,-0.9319,0.1618,-1.2897,-0.659,100.0,True,1000
VmPFC,beta1,band_power,ESS1->LSS1,ESS1 → LSS1,61,0.5162,0.5402,0.1603,0.2549,0.8728,100.0,True,1000
VmPFC,beta1,band_power,WS->ESS1,WS → ESS1,61,-1.6192,-1.6293,0.1698,-1.9943,-1.339,100.0,True,1000
VmPFC,beta1,band_power,WS->LSS1,WS → LSS1,61,-0.9364,-0.9411,0.155,-1.2818,-0.6722,100.0,True,1000
VmPFC,beta1,peak_height,WS->TS,WS → TS,61,-0.4603,-0.463,0.1163,-0.6981,-0.2373,100.0,True,1000
VmPFC,beta1,peak_height,TS->ESS1,TS → ESS1,61,-0.0564,-0.0583,0.1332,-0.3129,0.2014,67.1,False,1000
VmPFC,beta1,peak_height,ESS1->LSS1,ESS1 → LSS1,61,0.4268,0.426,0.1115,0.2078,0.6441,100.0,True,1000
VmPFC,beta1,peak_height,WS->ESS1,WS → ESS1,61,-0.4354,-0.4424,0.134,-0.7215,-0.1896,100.0,True,1000
VmPFC,beta1,peak_height,WS->LSS1,WS → LSS1,61,-0.0941,-0.0943,0.1345,-0.3703,0.1739,76.2,False,1000
VmPFC,beta2,band_power,WS->TS,WS → TS,61,-1.4597,-1.484,0.1673,-1.849,-1.2133,100.0,True,1000
VmPFC,beta2,band_power,TS->ESS1,TS → ESS1,61,-1.3485,-1.3612,0.1663,-1.7371,-1.0897,100.0,True,1000
VmPFC,beta2,band_power,ESS1->LSS1,ESS1 → LSS1,61,-0.4096,-0.416,0.1314,-0.6834,-0.1622,100.0,True,1000
VmPFC,beta2,band_power,WS->ESS1,WS → ESS1,61,-2.0181,-2.0363,0.2482,-2.5964,-1.6663,100.0,True,1000
VmPFC,beta2,band_power,WS->LSS1,WS → LSS1,61,-2.386,-2.4225,0.2457,-2.9716,-2.0455,100.0,True,1000
VmPFC,beta2,peak_height,WS->TS,WS → TS,61,-0.6927,-0.6965,0.1282,-0.9707,-0.468,100.0,True,1000
VmPFC,beta2,peak_height,TS->ESS1,TS → ESS1,61,-0.5987,-0.604,0.1114,-0.8334,-0.4073,100.0,True,1000
VmPFC,beta2,peak_height,ESS1->LSS1,ESS1 → LSS1,61,-0.2669,-0.2729,0.1395,-0.5649,-0.0351,98.5,True,1000
VmPFC,beta2,peak_height,WS->ESS1,WS → ESS1,61,-1.0907,-1.1032,0.1559,-1.4445,-0.8347,100.0,True,1000
VmPFC,beta2,peak_height,WS->LSS1,WS → LSS1,61,-1.1368,-1.1443,0.131,-1.4315,-0.9168,100.0,True,1000
VmPFC,beta3,band_power,WS->TS,WS → TS,61,-0.5944,-0.6152,0.1621,-0.9774,-0.3443,100.0,True,1000
VmPFC,beta3,band_power,TS->ESS1,TS → ESS1,61,-0.8986,-0.954,0.2026,-1.4145,-0.661,100.0,True,1000
VmPFC,beta3,band_power,ESS1->LSS1,ESS1 → LSS1,61,-0.6773,-0.6907,0.1362,-0.9524,-0.4512,100.0,True,1000
VmPFC,beta3,band_power,WS->ESS1,WS → ESS1,61,-1.2273,-1.2527,0.1968,-1.6606,-0.9293,100.0,True,1000
VmPFC,beta3,band_power,WS->LSS1,WS → LSS1,61,-2.2585,-2.2772,0.2242,-2.781,-1.901,100.0,True,1000
VmPFC,beta3,peak_height,WS->TS,WS → TS,61,0.0095,0.0096,0.1364,-0.2591,0.2838,54.3,False,1000
VmPFC,beta3,peak_height,TS->ESS1,TS → ESS1,61,0.2392,0.2402,0.1348,0.0039,0.506,97.6,True,1000
VmPFC,beta3,peak_height,ESS1->LSS1,ESS1 → LSS1,61,-0.528,-0.5361,0.1381,-0.8291,-0.2953,100.0,True,1000
VmPFC,beta3,peak_height,WS->ESS1,WS → ESS1,61,0.1519,0.1533,0.1444,-0.102,0.4725,86.3,False,1000
VmPFC,beta3,peak_height,WS->LSS1,WS → LSS1,61,-0.1083,-0.1042,0.1298,-0.3464,0.1848,80.5,False,1000
